0.0,0.35411,0.95081,0.0091224,2,-65.0,5.6941,923.75,4
0.75,0.35411,0.95081,0.0091224,2,-66.0,5.7524,922.75,4
1.25,0.35411,0.95081,0.0091224,3,-59.0,5.7248,921.75,4
4.75,-0.0093803,0.9048700000000001,0.25999,1,-62.0,4.8627,920.25,1
5.0,0.48308999999999996,0.8819100000000001,-0.20754,3,-58.5,0.36816,922.25,1
5.5,0.45963999999999994,0.8704200000000001,-0.40139,3,-59.5,1.1029,922.75,1
6.25,0.67069,0.6752100000000001,-0.60664,2,-53.5,0.8467600000000001,924.25,1
6.5,0.70587,0.46851000000000004,-0.69787,3,-59.0,1.6306,925.75,1
6.75,0.43618999999999997,0.39960999999999997,-0.8917200000000001,2,-50.5,1.9988,921.25,1
7.0,0.42446000000000006,0.35368,-1.0172,2,-51.0,5.5852,920.25,3
7.5,0.69414,0.33071999999999996,-0.8119,2,-51.5,0.57524,922.25,3
8.25,0.63552,0.26182,-0.78909,3,-59.0,6.0792,924.75,3
8.75,0.63552,0.26182,-0.78909,3,-58.0,5.1296,924.25,3
9.25,0.9521,0.15847,-0.48121,3,-61.0,0.046019,921.25,3
9.5,0.78795,0.33071999999999996,-0.447,3,-66.5,4.513,920.25,3
10.0,0.78795,0.33071999999999996,-0.447,3,-65.0,0.49854,925.25,3
10.5,0.78795,0.33071999999999996,-0.447,3,-61.0,2.1598,922.75,3
12.25,1.2335,-0.20899,-0.26455,2,-61.5,4.9164,922.25,3
13.25,1.2335,-0.20899,-0.26455,2,-58.5,5.1941,921.75,3
14.0,1.2335,-0.20899,-0.26455,3,-67.5,0.9434,920.75,3
14.5,1.2335,-0.20899,-0.26455,2,-58.5,1.0845,923.75,3
14.75,1.2335,-0.20899,-0.26455,3,-64.0,0.2347,922.25,3
15.75,1.2101,-0.17454,0.020525,3,-66.0,0.22396,921.75,3
16.5,1.2101,-0.17454,0.020525,2,-56.5,5.6911,920.75,3
16.75,1.2101,-0.17454,0.020525,3,-66.5,0.5322899999999999,921.25,3
17.75,1.0576,-0.094162,-0.0022806,3,-65.5,5.8445,922.75,3
18.25,1.0576,-0.094162,-0.0022806,3,-66.0,0.23163000000000003,921.75,3
18.75,1.0576,-0.094162,-0.0022806,3,-67.0,0.83142,920.75,3
20.0,1.3039,-0.22048,0.08894400000000001,2,-57.5,4.2476,923.25,3
20.5,1.3039,-0.22048,0.08894400000000001,3,-63.5,1.2118,924.75,3
20.75,1.3039,-0.22048,0.08894400000000001,2,-58.5,0.52769,924.25,3
21.5,1.3039,-0.22048,0.08894400000000001,2,-56.5,5.5116,921.25,3
21.75,1.3039,-0.22048,0.08894400000000001,3,-66.0,1.1443,920.25,3
22.75,1.1045,-0.11713,0.0091224,2,-57.5,1.4021,922.75,3
23.0,1.1045,-0.11713,0.0091224,2,-56.5,5.122000000000001,921.75,3
23.25,1.1045,-0.11713,0.0091224,3,-63.5,1.6398,924.25,3
23.75,1.1045,-0.11713,0.0091224,3,-65.5,0.632,921.25,3
24.25,1.1045,-0.11713,0.0091224,2,-58.0,0.8621,923.75,3
25.0,1.2218,-0.17454,0.043332,3,-64.0,5.7984,922.75,3
25.75,1.2218,-0.17454,0.043332,3,-63.5,1.6352,924.25,3
27.0,1.1983,-0.16305999999999998,0.043332,3,-64.5,6.2203,922.25,3
27.75,1.1983,-0.16305999999999998,0.043332,3,-63.5,5.8491,922.75,3
28.0,1.1983,-0.16305999999999998,0.043332,2,-58.5,0.5108199999999999,924.25,3
29.25,1.1866,-0.17454,0.054735,3,-63.0,2.0356,923.75,3
29.75,1.1866,-0.17454,0.054735,3,-63.0,5.4963,923.25,3
30.25,1.1866,-0.17454,0.054735,2,-58.5,0.18101,924.75,3
31.0,1.1163,-0.11713,0.020525,3,-65.5,4.177,920.75,3
31.5,1.1163,-0.11713,0.020525,3,-66.0,1.2701,920.25,3
32.0,1.1163,-0.11713,0.020525,3,-64.0,6.2817,922.25,3
32.25,1.1163,-0.11713,0.020525,2,-57.0,1.4082,922.75,3
32.75,1.1163,-0.11713,0.020525,3,-62.5,1.3023,924.75,3
33.75,1.1045,-0.12861,0.020525,3,-65.0,0.97408,921.25,3
34.5,1.339,-0.24344000000000002,0.077541,3,-62.0,2.6078,923.25,3
35.0,1.339,-0.24344000000000002,0.077541,3,-61.5,1.511,924.75,3
36.75,1.0342,-0.048229,-0.10490999999999999,3,-62.0,1.1351,925.25,3
37.75,1.0928,-0.094162,-0.025087,3,-63.0,3.6064,921.75,3
38.0,1.0928,-0.094162,-0.025087,2,-58.5,6.0439,925.75,3
38.5,1.0928,-0.094162,-0.025087,3,-63.5,3.9684,921.25,3
39.0,1.1514,-0.11713,-0.0022806,3,-62.5,0.13499,922.25,3
39.75,1.1514,-0.11713,-0.0022806,3,-62.5,6.0945,922.75,3
40.0,1.1514,-0.11713,-0.0022806,3,-62.0,1.4956,924.75,3
41.0,1.1514,-0.12861,0.0091224,3,-63.0,3.907,921.25,3
41.5,1.2452,-0.15158,0.043332,3,-62.5,3.2444,922.25,3
42.5,1.2921,-0.20899,0.066138,3,-63.0,0.46173000000000003,921.75,3
43.0,1.2921,-0.20899,0.066138,3,-62.5,0.73017,925.75,3
43.25,1.2921,-0.20899,0.066138,3,-63.0,3.9178,921.25,3
43.5,1.2921,-0.20899,0.066138,3,-63.5,1.3944,920.25,3
44.5,1.0811,-0.094162,-0.036489999999999995,3,-62.0,6.0776,922.75,3
45.25,1.0576,-0.094162,-0.047893,2,-57.5,0.632,924.25,3
46.0,1.0694,-0.07119600000000001,-0.047893,3,-63.5,4.5314,920.25,3
47.0,1.1749,-0.14009000000000002,0.020525,3,-62.0,6.0838,922.75,3
47.25,1.1749,-0.14009000000000002,0.020525,3,-61.5,1.4527,924.75,3
48.0,1.1045,-0.10565,-0.025087,3,-63.0,4.2415,920.75,3
48.5,1.1045,-0.10565,-0.025087,3,-63.0,1.4113,920.25,3
48.75,1.1045,-0.10565,-0.025087,3,-62.5,0.081301,922.25,3
49.25,1.1045,-0.10565,-0.025087,3,-61.5,5.6849,923.25,3
49.5,1.1045,-0.10565,-0.025087,3,-62.0,6.0592,922.75,3
50.25,1.0225,-0.059712,-0.059296,3,-62.5,0.6995,925.75,3
50.5,1.0225,-0.059712,-0.059296,3,-63.0,3.8794,921.25,3
51.25,1.1045,-0.094162,-0.025087,3,-62.5,0.17027,922.25,3
52.25,1.339,-0.20899,0.066138,3,-62.5,0.46019,921.75,3
52.75,1.339,-0.20899,0.066138,2,-58.5,5.9534,925.75,3
53.0,1.339,-0.20899,0.066138,3,-63.0,4.2123,920.75,3
53.75,1.2687,-0.16305999999999998,0.066138,3,-62.0,0.14265999999999998,922.25,3
54.0,1.2687,-0.16305999999999998,0.066138,3,-61.5,2.5571,923.25,3
54.5,1.2687,-0.16305999999999998,0.066138,3,-62.0,1.4266,924.75,3
55.25,1.2218,-0.16305999999999998,0.031928,2,-58.5,5.9488,925.75,3
55.5,1.2218,-0.16305999999999998,0.031928,3,-63.0,3.8794,921.25,3
56.25,1.2101,-0.16305999999999998,0.020525,3,-62.5,0.14573,922.25,3
56.5,1.2101,-0.16305999999999998,0.020525,3,-61.5,2.5341,923.25,3
57.25,1.3273,-0.19751,0.077541,3,-62.5,3.5558,921.75,3
57.75,1.3273,-0.19751,0.077541,3,-62.5,0.6366,925.75,3
58.0,1.3273,-0.19751,0.077541,3,-63.0,0.7133,921.25,3
58.25,1.3273,-0.19751,0.077541,3,-61.5,2.1644,923.75,3
59.0,1.0928,-0.10565,-0.025087,3,-61.5,2.5295,923.25,3
59.25,1.0928,-0.10565,-0.025087,3,-61.5,1.4113,924.75,3
59.75,1.0928,-0.10565,-0.025087,3,-63.0,0.39884000000000003,921.75,3
60.5,1.3156,-0.17454,0.066138,3,-63.0,3.9377,921.25,3
60.75,1.3156,-0.17454,0.066138,3,-61.5,2.1875,923.75,3
61.0,1.3156,-0.17454,0.066138,2,-58.5,0.018408,925.25,3
61.75,1.3508,-0.20899,0.066138,3,-61.5,1.4327,924.75,3
62.25,1.3508,-0.20899,0.066138,2,-58.5,5.9595,925.75,3
63.0,1.2335,-0.15158,0.043332,3,-63.0,3.9301,921.25,3
63.25,1.2335,-0.15158,0.043332,3,-61.5,2.1798,923.75,3
63.75,1.2335,-0.15158,0.043332,3,-62.0,1.0953,925.25,3
64.5,1.1045,-0.10565,-0.013684,3,-63.0,0.40804,921.75,3
64.75,1.1045,-0.10565,-0.013684,3,-62.5,0.65961,925.75,3
65.75,1.2921,-0.18603,0.054735,3,-62.5,0.11198,922.25,3
66.5,1.1514,-0.11713,0.0091224,3,-61.5,1.3975,924.75,3
67.0,1.1514,-0.11713,0.0091224,3,-61.5,1.7503,924.25,3
67.75,1.2452,-0.14009000000000002,0.031928,3,-62.5,3.9423,921.25,3
68.75,1.1632,-0.12861,0.0091224,3,-61.5,2.4789,923.25,3
69.0,1.1632,-0.12861,0.0091224,2,-58.0,0.26845,924.75,3
69.75,1.2218,-0.14009000000000002,0.043332,2,-58.5,5.9518,925.75,3
70.0,1.2218,-0.14009000000000002,0.043332,3,-63.0,4.2154,920.75,3
70.75,0.97555,-0.048229,-0.070699,3,-62.0,0.11045,922.25,3
71.25,0.97555,-0.048229,-0.070699,3,-61.5,2.4819999999999998,923.25,3
72.0,1.1045,-0.10565,-0.013684,3,-62.0,1.7441,924.25,3
