0.0,0.096148,1.0886,-0.082102,1,-42.5,4.0942,925.25,2
0.025,0.10787000000000001,0.89339,-0.10490999999999999,1,-45.0,4.5759,925.25,2
1.75,0.20168,0.97377,-0.082102,2,-57.0,4.3059,923.75,2
6.0,0.072698,1.0197,0.031928,2,-58.5,2.2703,923.25,2
7.25,0.072698,1.0197,0.031928,2,-57.5,1.1367,925.25,2
8.225,0.072698,1.0197,0.031928,2,-57.5,0.9434,925.75,2
9.25,0.072698,1.0197,0.031928,2,-58.0,1.2226,924.75,2
13.5,0.47136000000000006,0.9163600000000001,-0.013684,2,-58.5,1.6045,923.25,2
18.25,0.45963999999999994,0.9163600000000001,-0.025087,2,-59.0,1.5033,924.25,2
19.75,0.45963999999999994,0.9163600000000001,-0.025087,2,-60.5,2.9468,920.75,2
24.25,0.45963999999999994,0.9163600000000001,-0.025087,2,-58.0,1.2149,925.25,2
27.0,0.45963999999999994,0.9163600000000001,-0.025087,2,-58.0,1.175,925.25,2
70.75,0.41273000000000004,0.96229,0.020525,2,-55.5,4.4347,920.75,4
73.0,0.44791000000000003,0.9048700000000001,0.066138,2,-46.5,1.5923,922.75,4
73.075,0.2134,0.97377,-0.20754,2,-46.5,1.7165,922.75,4
73.1,0.27203,1.0082,-0.19613,2,-44.5,1.063,925.25,4
73.25,0.27203,0.98526,-0.17332999999999998,2,-44.0,1.5647,925.25,4
73.325,0.23685,0.95081,-0.17332999999999998,3,-68.0,4.7385,920.75,4
73.5,0.23685,0.95081,-0.17332999999999998,2,-48.5,5.7049,920.75,4
73.575,0.23685,0.95081,-0.17332999999999998,2,-49.0,5.9933,920.75,4
73.6,0.22513000000000002,1.169,-0.17332999999999998,2,-48.0,1.7242,921.75,4
78.75,-0.044557,0.98526,-0.11631,4,-57.5,2.4022,925.75,1
80.5,-0.044557,0.98526,-0.11631,1,-67.0,1.6122,925.25,1
83.0,-0.044557,0.98526,-0.11631,4,-58.0,6.1252,925.25,1
85.25,-0.044557,0.98526,-0.11631,4,-57.5,6.0592,925.25,1
87.0,-0.044557,0.98526,-0.11631,1,-65.5,4.9026,924.75,1
91.0,0.37756,0.96229,-0.025087,4,-57.5,5.5239,925.75,1
92.75,0.37756,0.96229,-0.025087,4,-57.5,5.9887,925.25,1
94.5,0.37756,0.96229,-0.025087,1,-66.0,4.7615,924.75,1
96.25,0.37756,0.96229,-0.025087,4,-59.0,4.7323,923.25,1
98.5,0.37756,0.96229,-0.025087,4,-57.5,2.3746,925.75,1
100.0,0.37756,0.96229,-0.025087,4,-57.5,5.9718,925.25,1
103.75,0.45963999999999994,0.92784,0.031928,1,-65.5,5.9043,923.25,1
105.75,0.45963999999999994,0.92784,0.031928,1,-68.0,0.056757,925.75,1
106.5,0.45963999999999994,0.92784,0.031928,4,-57.5,4.0804,924.75,1
107.0,0.45963999999999994,0.92784,0.031928,4,-58.5,5.395,922.75,1
107.75,0.61207,0.57186,0.85295,3,-57.5,2.4712,921.75,1
108.0,0.61207,0.57186,0.85295,3,-60.0,1.8607,922.25,1
108.1,0.61207,0.57186,0.85295,4,-58.0,0.14113,925.75,1
109.0,0.61207,0.57186,0.85295,3,-56.5,1.6536,923.75,1
109.75,0.61207,0.57186,0.85295,1,-60.5,0.27151,920.75,1
110.75,1.1514,-0.048229,0.35120999999999997,1,-58.0,0.064427,924.25,3
111.0,1.1514,-0.048229,0.35120999999999997,3,-56.0,1.6276,923.25,3
111.25,1.1514,-0.048229,0.35120999999999997,3,-58.5,3.6233,920.25,3
111.5,1.1514,-0.048229,0.35120999999999997,3,-56.0,1.2686,923.75,3
111.58,1.1514,-0.048229,0.35120999999999997,3,-57.0,0.49087,924.75,3
111.75,1.1514,-0.048229,0.35120999999999997,3,-56.0,1.9282,922.75,3
112.0,1.1514,-0.048229,0.35120999999999997,3,-56.5,6.2817,925.25,3
112.75,1.0694,-0.094162,0.16876,3,-56.5,1.8822,922.25,3
113.0,1.0694,-0.094162,0.16876,1,-59.0,4.8811,925.75,3
113.25,1.0694,-0.094162,0.16876,3,-56.5,1.195,923.25,3
113.5,1.0694,-0.094162,0.16876,1,-59.0,0.16567,920.25,3
113.75,1.0694,-0.094162,0.16876,3,-56.5,0.81915,923.75,3
114.0,1.0694,-0.094162,0.16876,1,-57.5,5.6865,924.75,3
114.25,1.0694,-0.094162,0.16876,3,-57.5,2.4897,921.25,3
114.75,1.2804,-0.12861,0.23718000000000003,3,-58.0,2.8103,920.75,3
115.0,1.2804,-0.12861,0.23718000000000003,1,-57.5,1.6766,922.25,3
115.25,1.2804,-0.12861,0.23718000000000003,1,-58.5,4.8274,925.75,3
115.75,1.2804,-0.12861,0.23718000000000003,1,-58.0,6.1804,924.25,3
115.83,1.2804,-0.12861,0.23718000000000003,1,-58.0,0.8575,923.25,3
116.25,1.2804,-0.12861,0.23718000000000003,3,-56.5,0.74551,923.75,3
116.33,1.2804,-0.12861,0.23718000000000003,3,-56.5,0.03835,924.75,3
117.0,1.2804,-0.15158,0.25999,3,-56.5,5.9181,925.25,3
117.08,1.2804,-0.15158,0.25999,3,-58.0,2.7903,920.75,3
117.5,1.2804,-0.15158,0.25999,3,-57.0,5.2784,921.75,3
117.75,1.2804,-0.15158,0.25999,1,-57.5,1.6398,922.25,3
118.0,1.2804,-0.15158,0.25999,1,-58.0,6.1144,924.25,3
118.5,1.0811,-0.07119600000000001,0.15736,3,-58.5,6.2387,920.25,3
118.75,1.0811,-0.07119600000000001,0.15736,3,-56.5,0.78386,923.75,3
119.0,1.0811,-0.07119600000000001,0.15736,1,-58.0,5.6819,924.75,3
119.25,1.0811,-0.07119600000000001,0.15736,3,-56.5,1.4634,922.75,3
119.5,1.0811,-0.07119600000000001,0.15736,3,-56.5,5.9196,925.25,3
119.6,1.0811,-0.07119600000000001,0.15736,3,-58.0,5.9304,920.75,3
120.0,1.0811,-0.07119600000000001,0.15736,1,-58.0,2.0555,921.75,3
120.5,1.0928,-0.082679,0.18017,3,-56.5,0.40037,924.25,3
120.6,1.0928,-0.082679,0.18017,1,-58.0,0.83909,923.25,3
121.0,1.0928,-0.082679,0.18017,3,-58.5,6.228,920.25,3
121.25,1.0928,-0.082679,0.18017,3,-57.0,0.0061359,924.75,3
121.33,1.0928,-0.082679,0.18017,3,-58.0,5.5822,921.25,3
121.75,1.0928,-0.082679,0.18017,3,-56.5,1.4634,922.75,3
122.25,1.0576,-0.059712,0.14595999999999998,3,-57.0,2.1338,921.75,3
122.5,1.0576,-0.059712,0.14595999999999998,1,-58.0,1.6276,922.25,3
122.75,1.0576,-0.059712,0.14595999999999998,3,-57.0,5.5898,925.75,3
123.0,1.0576,-0.059712,0.14595999999999998,1,-57.5,6.162000000000001,924.25,3
123.25,1.0576,-0.059712,0.14595999999999998,1,-57.5,0.83449,923.25,3
123.5,1.0576,-0.059712,0.14595999999999998,3,-56.5,0.74858,923.75,3
124.0,1.0342,-0.036746,0.13455999999999999,1,-58.0,1.2441,922.75,3
124.25,1.0342,-0.036746,0.13455999999999999,3,-57.0,5.8997,925.25,3
124.75,1.0342,-0.036746,0.13455999999999999,3,-57.0,2.0893,921.75,3
124.83,1.0342,-0.036746,0.13455999999999999,3,-57.0,1.7211,922.25,3
125.0,1.0342,-0.036746,0.13455999999999999,3,-57.5,5.6236,925.75,3
125.25,1.0342,-0.036746,0.13455999999999999,3,-57.0,0.40344,924.25,3
125.5,1.0342,-0.036746,0.13455999999999999,1,-57.5,0.77159,923.25,3
126.0,1.1045,-0.07119600000000001,0.16876,3,-57.0,0.055223,924.75,3
126.25,1.1045,-0.07119600000000001,0.16876,1,-58.0,2.3899,921.25,3
126.5,1.1045,-0.07119600000000001,0.16876,1,-58.0,1.2164,922.75,3
127.0,1.1045,-0.07119600000000001,0.16876,3,-58.0,2.7566,920.75,3
127.25,1.1045,-0.07119600000000001,0.16876,3,-56.5,1.7779,922.25,3
127.75,1.128,-0.082679,0.19157000000000002,3,-56.5,0.40804,924.25,3
128.0,1.128,-0.082679,0.19157000000000002,3,-56.5,1.1336,923.25,3
128.25,1.128,-0.082679,0.19157000000000002,3,-58.5,6.1804,920.25,3
128.5,1.128,-0.082679,0.19157000000000002,3,-56.5,0.84983,923.75,3
128.6,1.128,-0.082679,0.19157000000000002,3,-57.0,0.032214,924.75,3
128.75,1.128,-0.082679,0.19157000000000002,3,-57.5,2.4283,921.25,3
129.0,1.128,-0.082679,0.19157000000000002,1,-57.5,1.1858,922.75,3
129.25,1.128,-0.082679,0.19157000000000002,1,-58.0,2.8103,920.75,3
129.5,1.128,-0.082679,0.19157000000000002,3,-57.0,2.1138,921.75,3
130.0,1.1397,-0.082679,0.18017,3,-56.5,0.38043000000000005,924.25,3
130.25,1.1397,-0.082679,0.18017,3,-56.5,0.38963000000000003,924.25,3
130.5,1.1397,-0.082679,0.18017,3,-56.5,1.1137,923.25,3
130.75,1.1397,-0.082679,0.18017,3,-56.5,0.7179,923.75,3
131.0,1.1397,-0.082679,0.18017,1,-58.0,5.6865,924.75,3
131.5,1.3273,-0.16305999999999998,0.25999,1,-58.0,5.2339,925.25,3
131.75,1.3273,-0.16305999999999998,0.25999,3,-58.0,5.8383,920.75,3
132.25,1.3273,-0.16305999999999998,0.25999,3,-56.5,1.7411,922.25,3
132.5,1.3273,-0.16305999999999998,0.25999,1,-58.5,4.7768,925.75,3
132.75,1.3273,-0.16305999999999998,0.25999,1,-57.5,6.0884,924.25,3
133.0,1.3273,-0.16305999999999998,0.25999,3,-58.5,3.0204,920.25,3
133.5,1.0928,-0.082679,0.15736,3,-57.0,0.010738,924.75,3
133.75,1.0928,-0.082679,0.15736,1,-57.5,1.218,922.75,3
134.0,1.0928,-0.082679,0.15736,3,-57.0,5.9242,925.25,3
